plot,algodao,angico,burra,cating,cumaru,feijao,imbira,imburana,ipe,joazeiro,ju_branca,ju_preta,juca,mofumbu,mororo,pereiro
mono,9.168,13.39,5.236,6.028,1.544,1.575,0.387,2.615,11.592,22.419,15.926,190.038,0.976,9.585,13.125,1.053
