"","plot","div","especie","cresc.altura","cresc.nfol","cresc.biomassa"
"45","14","16","cating",0.0967741935483872,0.6,0.6
"46","14","16","cumaru",NA,-0.5,-0.5
"47","14","16","feijao",1.52173913043478,0.451612903225806,0.451612903225806
"48","14","16","imbira",0.0298507462686566,23,23
"49","14","16","imburana",0.714844623295327,1.23479513444302,1.23479513444302
"50","14","16","ipe",-0.62962962962963,-0.8375,-0.8375
"51","14","16","joazeiro",0.0816326530612246,1.53953242835596,1.53953242835596
"52","14","16","ju_branca",0.231582671593679,2.40422077922078,2.40422077922078
"53","14","16","ju_preta",0.757478140819144,10.4079996158648,10.4079996158648
"54","14","16","juca",-0.0928641732283464,-0.585553278688525,-0.585553278688525
"55","14","16","mofumbu",-0.570469798657718,0.0240963855421687,0.0240963855421687
"56","14","16","pereiro",0.066853669939224,1.32523148148148,1.32523148148148
"57","15","4","ipe",0.425672877846791,1.06277056277056,1.06277056277056
"58","15","4","joazeiro",0.189596450083783,2.34558098107151,2.34558098107151
"59","15","4","ju_branca",-0.0362411648997015,-0.0087576218601053,-0.00875762186010532
"60","15","4","mororo",0.30053309007151,1.08151936917465,1.08151936917465
"61","16","8","cumaru",-0.246575342465753,0,0
"62","16","8","imburana",0.141068716226084,1.3671912409232,1.3671912409232
"63","16","8","ipe",0.098360655737705,-0.0784313725490196,-0.0784313725490196
"64","16","8","ju_branca",-0.0252067849974138,1.24425528167458,1.24425528167458
"65","16","8","ju_preta",0.370498084291188,17.2965302024513,17.2965302024513
"66","16","8","mofumbu",-0.180153808786675,0.332003017080879,0.332003017080879
"67","16","8","pereiro",-0.04503702904803,0.517658942364825,0.517658942364825
"68","17","1","angico",-0.0879669683548966,0.13801932166294,0.13801932166294
"69","18","2","algodao",0.309510784165744,2.83251043618691,2.83251043618691
"70","18","2","imburana",0.113477082530897,16.4014857823837,16.4014857823837
"71","19","16","algodao",0.0196078431372549,0.486486486486487,0.486486486486486
"72","19","16","angico",0.362881123672491,1.78216374269006,1.78216374269006
"73","19","16","burra",NA,NA,NA
"74","19","16","cating",0.419992997198879,3.27777777777778,3.27777777777778
"75","19","16","cumaru",0.0377358490566038,0,0
"76","19","16","feijao",0.844399731723675,0.803463203463203,0.803463203463204
"77","19","16","imbira",-0.014760348583878,-0.333333333333333,-0.333333333333333
"78","19","16","imburana",0.0659957627118644,0.893529411764706,0.893529411764706
"79","19","16","joazeiro",2.55,1.20863309352518,1.20863309352518
"80","19","16","ju_branca",-0.3,-0.451546391752577,-0.451546391752577
"81","19","16","ju_preta",0.577924050632911,9.40430610701456,9.40430610701456
"82","19","16","juca",-0.816326530612245,1.71428571428571,1.71428571428571
"83","19","16","mofumbu",-0.196735395189003,0.964827586206897,0.964827586206896
"84","19","16","mororo",1.25,2.77690100430416,2.77690100430416
"85","19","16","pereiro",0.163934426229508,0.857142857142857,0.857142857142857
"86","20","1","angico",0.0845207695135919,1.03805842568672,1.03805842568672
"87","21","1","feijao",0.716499063030605,1.04655488464005,1.04655488464005
"88","22","8","angico",0.236344252377694,2.43740680197283,2.43740680197283
"89","22","8","burra",0.0807017543859649,0.453678976703156,0.453678976703156
"90","22","8","imburana",0.0983279010718034,0.592057785568377,0.592057785568377
"91","22","8","ipe",NA,NA,NA
"92","22","8","joazeiro",0.421037131278861,2.19851679951569,2.19851679951569
"93","22","8","ju_preta",0.810843805347052,4.484646809016,4.484646809016
"94","22","8","mororo",0.395065562456867,1.89138878653893,1.89138878653893
"95","22","8","pereiro",0.448934837092732,1.15668614498645,1.15668614498645
"96","23","1","ipe",0.431407374991259,1.91253860518566,1.91253860518566
"97","24","2","algodao",0.348980265389572,2.82131897063034,2.82131897063034
"98","24","2","joazeiro",0.396319042762289,2.05093588187876,2.05093588187876
"99","25","16","algodao",0.197757390417941,3.11153846153846,3.11153846153846
"100","25","16","angico",-0.0202020202020202,-0.0357142857142857,-0.0357142857142856
"101","25","16","burra",NA,-0.994117647058824,-0.994117647058824
"102","25","16","cating",0.233035714285714,1,1
"103","25","16","cumaru",0.171895424836601,-0.639705882352941,-0.639705882352941
"104","25","16","feijao",0.0334931026420388,-0.659224441833137,-0.659224441833137
"105","25","16","imbira",0.0547945205479453,0,0
"106","25","16","imburana",-0.125980392156863,1.18091274984651,1.18091274984651
"107","25","16","ipe",0.527777777777778,2.85714285714286,2.85714285714286
"108","25","16","joazeiro",-0.104347826086956,2.05574912891986,2.05574912891986
"109","25","16","ju_branca",-0.0222940776038121,-0.0595049546316025,-0.0595049546316025
"110","25","16","ju_preta",0.470334101382488,4.66510909580677,4.66510909580677
"111","25","16","juca",0.0461538461538462,1.46268656716418,1.46268656716418
"112","25","16","mofumbu",-0.0197653098643198,-0.0756038647342995,-0.0756038647342995
"113","25","16","mororo",NA,NA,NA
"114","25","16","pereiro",0.290782828282828,0.044950213371266,0.044950213371266
"115","26","1","ju_preta",0.629331576850036,8.53761703629607,8.53761703629607
"116","27","4","angico",-0.101780111417046,0.240394469947689,0.240394469947689
"117","27","4","cating",0.85884613594291,1.95512265512266,1.95512265512266
"118","27","4","feijao",0.627965362907824,0.0105125138019875,0.0105125138019875
"119","27","4","pereiro",0.28512834646375,0.710210803596811,0.710210803596811
"120","28","8","angico",-0.00689655172413794,-0.972222222222222,-0.972222222222222
"121","28","8","burra",0.69811320754717,1.77720207253886,1.77720207253886
"122","28","8","imburana",0.310364544110674,0.687938948421943,0.687938948421943
"123","28","8","ipe",0.301698802460998,0.832266284440197,0.832266284440197
"124","28","8","joazeiro",0.556149732620321,1.22869634040629,1.22869634040629
"125","28","8","ju_preta",2.23424299392832,18.0783980725732,18.0783980725732
"126","28","8","mororo",1.32432432432432,1.12,1.12
"127","28","8","pereiro",0.28162037037037,1.06197769621683,1.06197769621683
"128","29","16","algodao",0.0405405405405406,3.16666666666667,3.16666666666667
"129","29","16","angico",NA,NA,NA
"130","29","16","cating",0.264150943396226,5.8,5.8
"131","29","16","cumaru",-0.27906976744186,-0.8,-0.8
"132","29","16","feijao",-0.0263157894736842,0.0588235294117647,0.0588235294117648
"133","29","16","imbira",-0.738636363636364,0,0
"134","29","16","ipe",1.36363636363636,0.833333333333333,0.833333333333333
"135","29","16","ju_branca",0.0157604412923561,-0.241841426488729,-0.241841426488729
"136","29","16","juca",0.294422941590429,1.9045988258317,1.9045988258317
"137","29","16","mofumbu",0.0636363636363635,0.6,0.6
"138","30","1","cating",0.446570778614435,0.155559163059163,0.155559163059163
"139","31","1","pereiro",0.542530916714284,1.13971720717473,1.13971720717473
"140","32","4","algodao",0.434481842683402,6.55744131812972,6.55744131812972
"141","32","4","angico",0.394881161166333,1.73357635500493,1.73357635500493
"142","32","4","burra",0.0443917456776352,2.06317419507978,2.06317419507978
"143","32","4","joazeiro",0.598984801216733,2.40062156676375,2.40062156676375
"144","33","2","angico",0.114853259382777,1.26046178858647,1.26046178858647
"145","33","2","burra",0.0143465887002402,1.64493388759829,1.64493388759829
"146","34","2","cating",0.398883787528386,0.777366029019867,0.777366029019867
"147","34","2","ipe",1.03459028745749,1.33700449572027,1.33700449572027
"148","36","2","juca",-0.0299512837892297,2.00476666320981,2.00476666320981
"149","36","2","pereiro",0.565696752580144,0.398914610446209,0.398914610446209
"150","37","2","burra",0.07144392723424,6.49400944047075,6.49400944047075
"151","37","2","imbira",-0.0928033631059191,5.34235209235209,5.34235209235209
"152","38","1","joazeiro",0.833250989206007,4.07352872319397,4.07352872319397
"153","39","16","algodao",0.1625,7.8,7.8
"154","39","16","angico",-0.0108695652173913,1.08851674641148,1.08851674641148
"155","39","16","burra",0.0185185185185185,7.63720930232558,7.63720930232558
"156","39","16","cating",0.825320512820513,0.626262626262626,0.626262626262626
"157","39","16","cumaru",NA,0,0
"158","39","16","feijao",-0.106268656716418,0.320512820512821,0.320512820512821
"159","39","16","imbira",-0.269704433497537,0.785714285714286,0.785714285714286
"160","39","16","imburana",0.0773036487322202,2.6,2.6
"161","39","16","ipe",0.0450013119916033,0.352941176470588,0.352941176470588
"162","39","16","joazeiro",0.303441479684657,1.97368037859483,1.97368037859483
"163","39","16","ju_branca",NA,NA,NA
"164","39","16","ju_preta",0.421248568155785,8.64621780064545,8.64621780064545
"165","39","16","juca",0.042272151427081,3.04001059883413,3.04001059883413
"166","39","16","mofumbu",0.0458946078431373,6.57692307692308,6.57692307692308
"167","39","16","mororo",0.306818181818182,6.3448275862069,6.3448275862069
"168","39","16","pereiro",0.318840579710145,1.46623931623932,1.46623931623932
"169","40","4","imburana",0.416862320542386,1.39861567757111,1.39861567757111
"170","40","4","ipe",1.11276251279133,0.3675048126157,0.3675048126157
"171","40","4","ju_preta",0.42855919836387,5.6103218215536,5.6103218215536
"172","40","4","pereiro",0.515968288327475,0.474266421773249,0.474266421773249
"173","41","1","imbira",-0.153335908678112,1.00636904761905,1.00636904761905
"174","42","2","burra",-0.0347802882049457,-0.340094371081766,-0.340094371081766
"175","42","2","imbira",-0.0658151003050517,4.16944444444444,4.16944444444444
"176","43","2","algodao",-0.00923573604545125,7.71558515854854,7.71558515854855
"177","43","2","imburana",0.209737542977814,1.89415257880975,1.89415257880975
"178","44","1","mofumbu",0.108674644681206,1.43857720934132,1.43857720934132
"179","45","2","imburana",0.217774624110447,2.84955614948922,2.84955614948922
"180","45","2","ipe",0.923523093840233,1.19692607838093,1.19692607838093
"181","46","8","algodao",0.57863700075474,7.24035087719298,7.24035087719298
"182","46","8","cating",0.671113306982872,0.77206541218638,0.77206541218638
"183","46","8","cumaru",0.923076923076923,-0.0357142857142857,-0.0357142857142857
"184","46","8","feijao",0.861805555555555,0.139001349527665,0.139001349527665
"185","46","8","imbira",0.0336792452830188,1.66666666666667,1.66666666666667
"186","46","8","ju_branca",-0.0505995756427536,1.25834595959596,1.25834595959596
"187","46","8","juca",-0.12737843551797,6.65140415140415,6.65140415140415
"188","46","8","mofumbu",-0.0671583850931677,51.8108622483822,51.8108622483822
"189","47","1","angico",0.71244490653948,7.74179118380729,7.74179118380729
"190","48","4","algodao",0.104280109091437,3.75284477427335,3.75284477427335
"191","48","4","imbira",0.110287095933552,4.4375,4.4375
"192","48","4","imburana",0.170989666777535,3.15831748669367,3.15831748669367
"193","48","4","ju_preta",0.146198670155424,6.2643426557207,6.2643426557207
"194","49","8","algodao",0.982322097378277,4.57142857142857,4.57142857142857
"195","49","8","angico",0.227240143369176,1.69805657305657,1.69805657305657
"196","49","8","burra",-0.0480201204889747,0.461952913538634,0.461952913538634
"197","49","8","cating",0.116883116883117,-0.25,-0.25
"198","49","8","imbira",0.0393643368189323,1.08333333333333,1.08333333333333
"199","49","8","joazeiro",-0.168539325842697,2.78740157480315,2.78740157480315
"200","49","8","juca",-0.142369719180703,1.44740965043384,1.44740965043384
"201","49","8","mororo",-0.0665007112375534,1.36923076923077,1.36923076923077
"202","50","16","algodao",0.320226917057903,2.55563909774436,2.55563909774436
"203","50","16","angico",0.384615384615385,0.496031746031746,0.496031746031746
"204","50","16","burra",0.0363636363636362,5.02941176470588,5.02941176470588
"205","50","16","cating",0.00287521564117315,0.657894736842105,0.657894736842105
"206","50","16","cumaru",0.395833333333333,2.66666666666667,2.66666666666667
"207","50","16","feijao",0.453703703703704,-0.0132275132275132,-0.0132275132275132
"208","50","16","imbira",-0.161993769470405,3,3
"209","50","16","imburana",0.0403225806451613,0.124649859943978,0.124649859943978
"210","50","16","ipe",1.0018115942029,3.6,3.6
"211","50","16","joazeiro",0.411415146489773,2.43214437970726,2.43214437970726
"212","50","16","ju_branca",0.120967741935484,1.09604519774011,1.09604519774011
"213","50","16","ju_preta",-0.250337040781935,7.41604919976289,7.41604919976289
"214","50","16","juca",-0.0172413793103448,1,1
"215","50","16","mofumbu",-0.0670812134916149,0.320296523517382,0.320296523517382
"216","50","16","mororo",2.35294117647059,2.29032258064516,2.29032258064516
"217","50","16","pereiro",1.66742081447964,1.68253968253968,1.68253968253968
"218","51","2","mofumbu",-0.101260978364025,9.80354166259911,9.80354166259911
"219","51","2","mororo",0.52870240597819,4.37174391185679,4.37174391185679
"220","52","1","ipe",0.865492179702478,1.96975878114497,1.96975878114497
"221","53","2","ju_preta",0.326445733174835,6.54361353354534,6.54361353354534
"222","53","2","pereiro",0.312008870088773,1.11504986507258,1.11504986507258
"223","54","4","cumaru",NA,-0.95,-0.95
"224","54","4","feijao",1.28584670231729,-0.541769621079966,-0.541769621079966
"225","54","4","ju_branca",0.18004807187009,7.23170797007407,7.23170797007407
"226","54","4","mofumbu",0.598829350642351,2.38610339657721,2.38610339657721
"227","55","2","joazeiro",0.150592885375494,2.28688416846312,2.28688416846312
"228","55","2","ju_branca",0.203363143799365,1.66528932623704,1.66528932623704
"229","56","1","ju_branca",0.294863147072544,0.38670916804546,0.38670916804546
"230","57","2","imbira",-0.358353939533613,2.14833333333333,2.14833333333333
"231","57","2","mororo",0.290909090909091,1.17777777777778,1.17777777777778
"232","59","8","cating",1.07567049808429,-0.355730730730731,-0.355730730730731
"233","59","8","cumaru",NA,-0.928571428571429,-0.928571428571429
"234","59","8","imbira",-0.290664540138224,1.33333333333333,1.33333333333333
"235","59","8","ju_branca",0.0195595548188492,-0.00849056603773585,-0.00849056603773585
"236","59","8","juca",-0.289488832604191,85.9347826086957,85.9347826086957
"237","59","8","mofumbu",-0.00584795321637421,0.360300224553201,0.360300224553201
"238","60","1","joazeiro",0.732662278414247,0.849793977419495,0.849793977419495
"239","61","2","imbira",0.0396871255993141,9.31111111111111,9.31111111111111
"240","61","2","mororo",0.0452731240593754,0.514492797118848,0.514492797118848
"241","62","1","cumaru",-0.134328358208955,-0.649801587301587,-0.649801587301587
"242","64","2","feijao",0.475569378300253,0.0311619677671756,0.0311619677671756
"243","64","2","ju_branca",0.181163100260115,1.71685967807783,1.71685967807783
"244","65","1","algodao",0.17095936771125,13.8604681266446,13.8604681266446
"245","66","1","ju_branca",0.0775702137554806,1.43424312565687,1.43424312565687
"246","67","4","angico",0.00407067130738072,0.126139106490054,0.126139106490054
"247","67","4","cating",0.112048942741744,-0.0607804232804233,-0.0607804232804233
"248","67","4","feijao",1.2214613364812,-0.367089371980676,-0.367089371980676
"249","67","4","pereiro",0.999153153153153,0.390558608058608,0.390558608058608
"250","68","4","ipe",0.837109645219078,2.16558392587804,2.16558392587804
"251","68","4","joazeiro",0.544622098839536,2.98200464406615,2.98200464406615
"252","68","4","ju_branca",0.338840633117816,0.61813935930212,0.61813935930212
"253","68","4","mororo",-0.0253306159621122,1.01795136753889,1.01795136753889
"254","69","1","imburana",0.156562970658035,1.08491200803874,1.08491200803874
"255","71","16","angico",0.0131578947368421,-0.566091954022989,-0.566091954022989
"256","71","16","burra",NA,NA,NA
"257","71","16","cating",NA,NA,NA
"258","71","16","feijao",NA,NA,NA
"259","71","16","imbira",0,0,0
"260","71","16","imburana",0.0982142857142856,2.02554744525547,2.02554744525547
"261","71","16","ju_branca",0.185,-0.423260381593715,-0.423260381593715
"262","71","16","ju_preta",-0.07885693615482,15.7003494467094,15.7003494467094
"263","71","16","juca",-0.0372093023255814,-0.0816326530612245,-0.0816326530612246
"264","71","16","mofumbu",-0.123819381550006,0.62200956937799,0.62200956937799
"265","71","16","mororo",0.527272727272727,2.35,2.35
"266","71","16","pereiro",0.233928571428571,0.25268036631673,0.25268036631673
"267","72","2","feijao",1.14285714285714,-0.230769230769231,-0.230769230769231
"268","72","2","ju_branca",0.172198072316584,1.45090749084678,1.45090749084678
"269","73","2","angico",0.556147831711454,3.93633635794754,3.93633635794754
"270","73","2","ju_preta",0.2098156505948,79.7677129719662,79.7677129719662
"271","74","2","cumaru",NA,0,0
"272","74","2","feijao",2.52631578947368,3.42857142857143,3.42857142857143
"273","75","4","algodao",0.263646399873796,2.15219614425123,2.15219614425123
"274","75","4","imbira",-0.0155884105316218,3.0952380952381,3.0952380952381
"275","75","4","imburana",0.121251169595671,-0.393828556008222,-0.393828556008222
"276","75","4","ju_preta",0.467181521039854,3.4126070300104,3.4126070300104
"277","76","4","imburana",0.216348086530815,8.24136371937398,8.24136371937398
"278","76","4","ipe",-0.0350877192982455,0.357142857142857,0.357142857142857
"279","76","4","ju_preta",-0.00180263785485798,3.92660857152809,3.92660857152809
"280","76","4","pereiro",0.343571428571429,1.22027777777778,1.22027777777778
"281","77","1","feijao",1.12250081703302,0.954739184934018,0.954739184934018
"282","78","2","angico",0.298731649454469,2.20655876642772,2.20655876642772
"283","78","2","ju_preta",0.350325681371535,11.2995730157549,11.2995730157549
"284","79","8","feijao",0.277763713080169,-0.240740740740741,-0.240740740740741
"285","79","8","imburana",1.24342891278375,1.45230769230769,1.45230769230769
"286","79","8","ipe",1.025,0.636363636363636,0.636363636363636
"287","79","8","ju_branca",0.198641975308642,0.0345435541775687,0.0345435541775687
"288","79","8","ju_preta",0.862434699008235,9.37560296595031,9.37560296595031
"289","79","8","mofumbu",0.173098181301506,1.76772931567168,1.76772931567168
"290","79","8","pereiro",0.0191053108800904,0.0382242063492064,0.0382242063492062
"291","80","4","imburana",-0.0758798349219714,1.34483795162886,1.34483795162886
"292","80","4","ipe",1.04653004653005,4.13888888888889,4.13888888888889
"293","80","4","ju_preta",0.100839831163146,4.57296800311616,4.57296800311616
"294","80","4","pereiro",0.200832461487671,0.414934280845883,0.414934280845883
"295","81","4","burra",0.0531210121844013,0.757645934478899,0.757645934478899
"296","81","4","cumaru",-0.888888888888889,0.214285714285714,0.214285714285714
"297","81","4","juca",-0.0940247635045323,1.51631345005947,1.51631345005947
"298","81","4","mofumbu",0.302354706485141,3.1413977669018,3.1413977669018
"299","82","1","imburana",0.0839216894421285,-0.0820631207222907,-0.0820631207222907
"300","83","1","juca",-0.038930019322213,1.08585882136431,1.08585882136431
"301","85","8","algodao",-0.0278968685903844,1.53333333333333,1.53333333333333
"302","85","8","angico",-0.301708621364289,0.427536231884058,0.427536231884058
"303","85","8","burra",-0.342293233082707,0.877593984962406,0.877593984962406
"304","85","8","cating",-0.0755813953488372,0.427777777777778,0.427777777777778
"305","85","8","imbira",-0.0155228758169935,0.111111111111111,0.111111111111111
"306","85","8","joazeiro",NA,NA,NA
"307","85","8","juca",-0.0503870924138172,1.27450980392157,1.27450980392157
"308","85","8","mororo",0.104477611940298,4.34782608695652,4.34782608695652
"309","86","4","angico",1.23507875184836,0.461966244725738,0.461966244725738
"310","86","4","cating",0.759078947368421,0.643088868475865,0.643088868475865
"311","86","4","feijao",0.954545454545454,-0.636363636363636,-0.636363636363636
"312","86","4","pereiro",0.150060328185328,1.04761904761905,1.04761904761905
"313","87","2","algodao",0.38566797352583,2.48436449579832,2.48436449579832
"314","87","2","joazeiro",0.618679687989782,1.03706660287654,1.03706660287654
"315","88","2","ju_preta",0.456059541271191,6.07497340235743,6.07497340235743
"316","88","2","pereiro",0.0870052805159821,-0.37029860617326,-0.37029860617326
"317","89","2","mofumbu",-0.0210644453347944,0.989510160234176,0.989510160234176
"318","89","2","mororo",0.262248428252991,3.01071986956133,3.01071986956133
"319","90","1","ipe",0.975104843528944,1.61780950530951,1.61780950530951
"320","91","2","cumaru",0.0427989130434782,-0.303030303030303,-0.303030303030303
"321","91","2","mofumbu",-0.152193608805211,0.876582321440791,0.876582321440791
"322","92","2","burra",0.135164350242978,-0.177700936703074,-0.177700936703074
"323","92","2","imbira",-0.00331904918065704,0.390178571428571,0.390178571428571
"324","93","1","imbira",-0.02282108419234,1.83156565656566,1.83156565656566
"325","94","4","burra",-0.0304068078040681,1.00949966193374,1.00949966193374
"326","94","4","cumaru",NA,NA,NA
"327","94","4","juca",-0.0116868309012712,1.96272793453425,1.96272793453425
"328","94","4","mofumbu",0.118316365007541,-0.331088664421998,-0.331088664421998
"329","95","16","algodao",0.169787234042553,2.50189393939394,2.50189393939394
"330","95","16","angico",0.948717948717949,1.11764705882353,1.11764705882353
"331","95","16","burra",NA,NA,NA
"332","95","16","cumaru",NA,NA,NA
"333","95","16","feijao",-0.0166666666666667,1.58823529411765,1.58823529411765
"334","95","16","imbira",NA,-0.75,-0.75
"335","95","16","imburana",0.0526315789473683,0.128,0.128
"336","95","16","ipe",NA,NA,NA
"337","95","16","joazeiro",0.217391304347826,3.41304347826087,3.41304347826087
"338","95","16","ju_branca",NA,NA,NA
"339","95","16","ju_preta",0.25,-0.0829383886255924,-0.0829383886255924
"340","95","16","mororo",NA,NA,NA
"341","95","16","pereiro",0.229166666666667,0.78968253968254,0.78968253968254
"342","96","2","cating",0.311455810394333,0.491269841269841,0.491269841269841
"343","96","2","juca",0.240209930398714,5.51042201980298,5.51042201980298
"344","97","4","cating",NA,-0.947368421052632,-0.947368421052632
"345","97","4","imbira",-0.00598254504504505,0.7125,0.7125
"346","97","4","juca",-0.218953964588189,0.955033238366572,0.955033238366572
"347","97","4","mororo",0.653392330383481,0.633928571428572,0.633928571428571
"348","98","1","ju_branca",0.265779116892723,0.593117219614109,0.593117219614109
"349","99","1","burra",0.200053020287547,2.18639014975105,2.18639014975105
"350","100","1","ju_preta",0.857805587657508,8.32994765572774,8.32994765572773
"351","101","1","mororo",0.64577824797879,3.70284193686971,3.70284193686971
"352","102","1","algodao",0.838048579799691,5.00232350392904,5.00232350392904
"353","103","1","mofumbu",0.729685361730937,4.95930706221113,4.95930706221113
"354","104","1","feijao",1.81278577779738,1.09756286936899,1.09756286936899
"355","105","1","pereiro",0.103462871374211,0.282709850988967,0.282709850988967
"356","106","1","imbira",-0.244995678876998,0.567738095238095,0.567738095238095
"357","107","2","feijao",0.571129330729418,-0.0266924048174048,-0.0266924048174048
"358","107","2","ju_branca",0.127911911201378,0.000339444090981131,0.000339444090981133
"359","108","16","algodao",0.245901639344262,-0.625,-0.625
"360","108","16","angico",-0.0873983739837398,0.785294117647059,0.785294117647059
"361","108","16","burra",-0.0729927007299271,-0.99601593625498,-0.99601593625498
"362","108","16","cating",0.630475302889096,2.72222222222222,2.72222222222222
"363","108","16","feijao",0.298534798534798,0.426573426573427,0.426573426573426
"364","108","16","imbira",-0.054945054945055,0,0
"365","108","16","imburana",-0.267224080267559,-0.901612903225806,-0.901612903225806
"366","108","16","ipe",-0.130360205831904,0.803571428571429,0.803571428571429
"367","108","16","joazeiro",0.0625000000000001,2.5241935483871,2.5241935483871
"368","108","16","ju_branca",0.218092105263158,0.241739130434783,0.241739130434782
"369","108","16","ju_preta",0.413989879051071,2.81925321298239,2.81925321298239
"370","108","16","juca",-0.29381496346609,1.46871088861076,1.46871088861076
"371","108","16","mofumbu",0.0176748817525517,-0.0869565217391304,-0.0869565217391303
"372","108","16","mororo",0.661764705882353,0.931818181818182,0.931818181818182
"373","108","16","pereiro",-0.0212765957446808,0,0
"374","109","2","cumaru",-0.283783783783784,0.238095238095238,0.238095238095238
"375","109","2","feijao",2.69663891107857,7.21941964285714,7.21941964285714
"376","110","2","juca",-0.0851245277114704,1.31086552761143,1.31086552761143
"377","110","2","pereiro",0.247854777829497,0.524800114295301,0.524800114295301
"378","111","2","algodao",0.369597469975854,0.80780701754386,0.80780701754386
"379","111","2","imburana",0.149488502043304,2.38885538937467,2.38885538937467
"380","112","16","algodao",0.567164179104478,3.58333333333333,3.58333333333333
"381","112","16","angico",1.00615763546798,1.12916666666667,1.12916666666667
"382","112","16","burra",NA,NA,NA
"383","112","16","cating",0.525,1.8875,1.8875
"384","112","16","cumaru",NA,NA,NA
"385","112","16","feijao",NA,NA,NA
"386","112","16","imbira",0.0759112085502878,-0.761904761904762,-0.761904761904762
"387","112","16","imburana",0.227941176470588,0.317588274483678,0.317588274483678
"388","112","16","ipe",0.540909090909091,1.06521739130435,1.06521739130435
"389","112","16","joazeiro",NA,NA,NA
"390","112","16","ju_branca",-0.00170539057290853,-0.473966441792077,-0.473966441792077
"391","112","16","ju_preta",0.808229813664596,10.1656206786512,10.1656206786512
"392","112","16","juca",-0.107541715937459,0.664634146341463,0.664634146341463
"393","112","16","mofumbu",0.0137205987170349,-0.0245791245791246,-0.0245791245791246
"394","112","16","mororo",0.0175438596491228,0.0833333333333333,0.0833333333333332
"395","112","16","pereiro",0.375679347826087,0.939772727272727,0.939772727272727
"396","113","2","imburana",0.185113327991731,-0.230140357561053,-0.230140357561053
"397","113","2","ipe",0.761061337719585,0.930715118215118,0.930715118215118
"398","114","2","mofumbu",-0.0776008376252501,0.278832091989012,0.278832091989012
"399","114","2","mororo",0.629018695559319,2.76448547979798,2.76448547979798
"400","115","16","angico",-0.0384615384615385,-0.0909090909090909,-0.0909090909090909
"401","115","16","burra",NA,-0.995391705069124,-0.995391705069124
"402","115","16","feijao",0.129032258064516,0.0555555555555556,0.0555555555555555
