"","plot","div","cresc.altura_mean","cresc.nfol_mean","cresc.LA_mean","cresc.biomassa_mean","cresc.altura_sdErr","cresc.nfol_sdErr","cresc.LA_sdErr","cresc.biomassa_sdErr"
"107","113","2",0.171363636363636,5.90909090909091,55149.6109066364,3.89448485045455,0.041535961858477,8.9200171536411,41069.5455633191,1.83804439086835
"108","114","2",-0.00285714285714285,10.5454545454545,66778.3254565909,2.80072727477273,0.0636738073425533,6.09581762544032,34895.7831791524,1.67087205460288
"109","115","16",0.045,-23.3846153846154,-82911.4364157692,-2.60349230861538,0.036814440513242,12.1915999147471,59035.2006743713,2.64293930706033
"110","116","1",0.045,246,535000.8,18.204,0.055,25,54370,1.85
"111","117","4",-0.07,18.6923076923077,37595.2169230769,0.840153846153846,0.0725541354031772,25.0595149582115,57061.5469747321,2.3139813338513
"112","119","2",-0.023,6.4,34311.552,1.7792,0.0309138588122976,6.47250595467732,34700.2694740969,1.79935665540029
"113","120","2",0.128,5.7,50516.9399985,3.4962000015,0.0380207699470753,2.03663809667847,18208.8651957515,1.26627689711677
"114","121","4",0.0391304347826087,18.2173913043478,111424.028699609,6.43214492917391,0.0560346908481693,6.79279917554502,40953.5425129764,2.67332802782134
"115","122","2",0.237058823529412,64.6470588235294,235904.578823529,8.61384312847059,0.147896438095662,29.8262050661917,141864.759221143,5.34192113713409
"116","123","1",0.101,19.6,179767.28,12.6616,0.0529393893747219,8.92052630026302,81817.2831207523,5.76265998996991
"117","124","2",0.263684210526316,-13.4210526315789,-21856.3522904737,1.32957894289474,0.0503508771929825,13.8298591683648,72366.9677585028,3.77531384970241
"118","125","8",0.136666666666667,67.6111111111111,239876.730375833,12.7229259291111,0.0285144155722125,24.0551027142693,78970.9635854835,4.59066249070343
"119","126","1",-0.105,-0.607142857142857,-1613.12190496429,-0.0813571428571428,0.0297720617588984,7.38265149413815,19615.0159749132,0.989275300214512
"120","127","4",0.26125,35.375,232169.892081312,11.17474999625,0.0793561329282957,21.3144854891378,124613.829977105,5.01472094126586
"121","128","1",0.198181818181818,4.54545454545455,41690,2.93636363636364,0.0664532396339805,4.97514483364077,45631.0333851864,3.21394356253194
"122","129","1",-0.114642857142857,9.35714285714286,24861.0552412143,1.25385714285714,0.0503203550566865,5.61418608633011,14916.3684425491,0.752300935568234
"123","130","16",0.0953333333333333,4.93333333333333,12390.8357702,1.34343333826667,0.0767113741281886,21.7462567477643,86268.847075446,4.2999786345935
"124","131","2",0.403076923076923,230.115384615385,860177.055057038,47.0703334100385,0.133849248416923,66.7106801949358,256963.13438006,14.0217123226118
"125","132","4",0.287222222222222,71.3333333333333,376202.347222222,15.0065907200556,0.0786936043757315,66.3207200541183,385566.687628884,14.5688899374814
"126","133","2",0.348,19.4,22595.956,2.45604,0.0728438207552447,4.82861838992848,5624.0849834853,0.611303088164946
"127","134","1",0.111428571428571,25.6428571428571,180276.636675214,6.58166667521429,0.0681212327750171,11.0754689543545,77863.7217205707,2.84270370197614
"128","135","4",0.194117647058824,170.117647058824,637756.718357176,36.7047059390588,0.0787683630482508,131.638762683453,504565.886783582,27.3198613345663
"129","136","8",0.253076923076923,55,106339.257935846,6.48861539076923,0.110948039440187,33.0768336313639,79797.4239920867,3.99988063242958
"130","137","4",-0.0363636363636363,-9.27272727272727,-56568.4981818182,-1.84044241981818,0.0584383548905516,11.5617637134344,64175.8996589707,2.91793265684604
"131","138","4",0.0368421052631579,51.1052631578947,69687.0473693684,3.61189473684211,0.042708399488722,31.3224033509154,43542.7781234973,2.25960028796527
"132","139","2",-0.0454545454545454,12.5454545454545,66583.9390909091,3.51608181818182,0.0257386739915438,6.9614048169025,37516.3089195514,1.92747730262869
"133","140","1",0.760833333333333,705.458333333333,2695551.58837596,147.205639124042,0.0692608926887219,114.003241423004,435605.625417687,23.7886764149345
"134","141","2",0.0095238095238095,-1.47619047619048,1972.32698333333,0.265428571428571,0.0632473458523724,6.70984317736656,20677.6217766214,1.17158387007753
"135","142","2",0.205263157894737,12.4210526315789,112356.903858316,7.858666668,0.0687752863484514,2.95513804654116,26715.8505110042,1.86865300014493
"136","143","2",-0.0785714285714286,10.9047619047619,19576.4374639524,1.13533333609524,0.0566454542129657,6.32188367117961,13664.0368284787,0.731849352173298
"137","144","1",-0.0145454545454546,-78.4545454545455,-93514.68,-4.86418181818182,0.159899761989496,42.2448197225225,50354.135316458,2.6191788227964
"138","145","2",-0.141428571428571,4.5,33363.5633345,1.2263333345,0.113180091553324,2.78684113585319,19593.6718849466,0.715445921793321
"139","146","4",-0.144285714285714,16.0714285714286,71443.4133385,3.16980952571429,0.071519722060716,5.56822252077055,23690.5670412501,0.975875193939627
"140","147","1",0.11,-9.5,-14467.0433365,-0.8993333365,0.0730011415435859,4.75219247646108,7236.86047372124,0.449874222689047
"141","149","16",-0.016,29.6,157112.0093339,7.0458666606,0.113423493549127,19.7861904704603,111189.172528825,4.74473377460085
"142","150","2",-0.0336363636363636,-1.45454545454545,-25496.2027272727,-1.44818181818182,0.0630280136114349,18.2547778567845,43559.2374365284,2.40870626088771
"143","151","8",-0.00941176470588235,8.05882352941176,30851.862354,2.07923529511765,0.0319635659802377,6.35556182331392,28188.9180219742,1.41061890116564
"144","152","1",-0.094,-2,-2383.92,-0.124,0.0380325674978194,51.3963126340884,61262.348807328,3.18657138331348
"145","153","16",0.08375,31.9375,133761.92957175,7.6142916811875,0.0547104118670904,35.8981741353234,138408.478940072,7.44047864226996
"146","154","1",0.0721428571428571,-22.8928571428571,-98172.9654838214,-3.72390476953571,0.0430065737034263,11.5344365108827,49463.8930558969,1.87626834294839
"147","155","2",-0.0286666666666667,-13.8,-37647.4333333333,-2.06706666666667,0.0520884473679755,19.38855823614,48361.0983971386,2.68031135267931
