plot,div,especie,cresc.altura,cresc.nfol,cresc.biomassa
22,8,angico,0.236344252377694,2.43740680197283,2.43740680197283
22,8,burra,0.080701754385965,0.453678976703156,0.453678976703156
22,8,imburana,0.098327901071803,0.592057785568377,0.592057785568377
22,8,ipe,NA,NA,NA
22,8,joazeiro,0.421037131278861,2.19851679951569,2.19851679951569
22,8,ju_preta,0.810843805347052,4.484646809016,4.484646809016
22,8,mororo,0.395065562456867,1.89138878653893,1.89138878653893
22,8,pereiro,0.448934837092732,1.15668614498645,1.15668614498645
23,1,ipe,0.431407374991259,1.91253860518566,1.91253860518566
24,2,algodao,0.348980265389572,2.82131897063034,2.82131897063034
24,2,joazeiro,0.396319042762289,2.05093588187876,2.05093588187876
25,16,algodao,0.197757390417941,3.11153846153846,3.11153846153846
25,16,angico,-0.02020202020202,-0.035714285714286,-0.035714285714286
25,16,burra,NA,-0.994117647058824,-0.994117647058824
25,16,cating,0.233035714285714,1,1
25,16,cumaru,0.171895424836601,-0.639705882352941,-0.639705882352941
25,16,feijao,0.033493102642039,-0.659224441833137,-0.659224441833137
25,16,imbira,0.054794520547945,0,0
25,16,imburana,-0.125980392156863,1.18091274984651,1.18091274984651
25,16,ipe,0.527777777777778,2.85714285714286,2.85714285714286
25,16,joazeiro,-0.104347826086956,2.05574912891986,2.05574912891986
25,16,ju_branca,-0.022294077603812,-0.059504954631603,-0.059504954631603
25,16,ju_preta,0.470334101382488,4.66510909580677,4.66510909580677
25,16,juca,0.046153846153846,1.46268656716418,1.46268656716418
25,16,mofumbu,-0.01976530986432,-0.0756038647343,-0.0756038647343
25,16,mororo,NA,NA,NA
25,16,pereiro,0.290782828282828,0.044950213371266,0.044950213371266
26,1,ju_preta,0.629331576850036,8.53761703629607,8.53761703629607
27,4,angico,-0.101780111417046,0.240394469947689,0.240394469947689
27,4,cating,0.85884613594291,1.95512265512266,1.95512265512266
27,4,feijao,0.627965362907824,0.010512513801988,0.010512513801988
27,4,pereiro,0.28512834646375,0.710210803596811,0.710210803596811
28,8,angico,-0.006896551724138,-0.972222222222222,-0.972222222222222
28,8,burra,0.69811320754717,1.77720207253886,1.77720207253886
28,8,imburana,0.310364544110674,0.687938948421943,0.687938948421943
28,8,ipe,0.301698802460998,0.832266284440197,0.832266284440197
28,8,joazeiro,0.556149732620321,1.22869634040629,1.22869634040629
28,8,ju_preta,2.23424299392832,18.0783980725732,18.0783980725732
28,8,mororo,1.32432432432432,1.12,1.12
28,8,pereiro,0.28162037037037,1.06197769621683,1.06197769621683
29,16,algodao,0.040540540540541,3.16666666666667,3.16666666666667
29,16,angico,NA,NA,NA
29,16,cating,0.264150943396226,5.8,5.8
29,16,cumaru,-0.27906976744186,-0.8,-0.8
29,16,feijao,-0.026315789473684,0.058823529411765,0.058823529411765
29,16,imbira,-0.738636363636364,0,0
29,16,ipe,1.36363636363636,0.833333333333333,0.833333333333333
29,16,ju_branca,0.015760441292356,-0.241841426488729,-0.241841426488729
29,16,juca,0.294422941590429,1.9045988258317,1.9045988258317
29,16,mofumbu,0.063636363636364,0.6,0.6
30,1,cating,0.446570778614435,0.155559163059163,0.155559163059163
31,1,pereiro,0.542530916714284,1.13971720717473,1.13971720717473
32,4,algodao,0.434481842683402,6.55744131812972,6.55744131812972
32,4,angico,0.394881161166333,1.73357635500493,1.73357635500493
32,4,burra,0.044391745677635,2.06317419507978,2.06317419507978
32,4,joazeiro,0.598984801216733,2.40062156676375,2.40062156676375
33,2,angico,0.114853259382777,1.26046178858647,1.26046178858647
33,2,burra,0.01434658870024,1.64493388759829,1.64493388759829
34,2,cating,0.398883787528386,0.777366029019867,0.777366029019867
34,2,ipe,1.03459028745749,1.33700449572027,1.33700449572027
36,2,juca,-0.02995128378923,2.00476666320981,2.00476666320981
36,2,pereiro,0.565696752580144,0.398914610446209,0.398914610446209
37,2,burra,0.07144392723424,6.49400944047075,6.49400944047075
37,2,imbira,-0.092803363105919,5.34235209235209,5.34235209235209
38,1,joazeiro,0.833250989206007,4.07352872319397,4.07352872319397
39,16,algodao,0.1625,7.8,7.8
39,16,angico,-0.010869565217391,1.08851674641148,1.08851674641148
39,16,burra,0.018518518518519,7.63720930232558,7.63720930232558
